BookingID,Quantity,Sales,Cost,MenuID,Sides,Drink,Dessert,Starter,Main,Cuisine,OrderID,TableNumber,BookingDate,CustomerID,CustomerName,CustomerPhone,CustomerEmail,CustomerCountry,
18393,3,315,210,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_18393,12,7/11/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18394,3,66.86,44.57,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_18394,12,7/11/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18395,3,330,220,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_18395,12,7/11/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18396,3,152.4,101.6,M59,Potato salad,Corfu Red Wine,Ice cream,Olives,Bean soup,Turkish,Order_M59_BID_18396,12,7/11/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18397,3,465,310,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18397,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18398,3,137.76,91.84,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18398,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18399,3,480,320,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18399,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18400,3,139.7,93.13,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18400,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18401,3,112.5,75,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18401,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18402,3,216.14,144.09,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18402,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18403,3,187.5,125,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18403,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18404,3,252.41,168.27,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18404,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18405,3,104.07,69.38,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18405,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18406,3,285,190,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18406,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18407,3,78.12,52.08,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18407,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18408,3,465,310,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18408,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18409,3,137.76,91.84,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18409,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18410,3,480,320,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18410,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18411,3,139.7,93.13,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18411,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18412,3,112.5,75,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18412,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18413,3,216.14,144.09,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18413,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18414,3,187.5,125,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18414,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18415,3,252.41,168.27,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18415,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18416,3,104.07,69.38,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18416,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18417,3,285,190,M38,Meatballs,Ankara White Wine,Turkish yoghurt,Flatbread,Kabasa,Italian,Order_M38_BID_18417,11,7/12/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18418,2,252.41,168.27,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18418,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18419,2,104.07,69.38,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18419,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18420,2,285,190,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18420,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18421,2,78.12,52.08,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18421,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18422,2,465,310,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18422,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18423,2,137.76,91.84,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18423,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18424,2,480,320,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18424,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18425,2,139.7,93.13,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18425,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18426,2,112.5,75,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18426,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18427,2,216.14,144.09,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18427,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18428,2,187.5,125,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18428,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18429,2,252.41,168.27,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18429,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18430,2,104.07,69.38,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18430,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18431,2,285,190,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18431,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18432,2,78.12,52.08,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18432,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18433,2,465,310,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18433,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18434,2,137.76,91.84,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18434,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18435,2,480,320,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18435,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18436,2,139.7,93.13,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18436,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18437,2,112.5,75,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18437,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18438,2,216.14,144.09,M9,Meatballs,Ankara White Wine,Turkish yoghurt,Hummus,Kabasa,Greek,Order_M9_BID_18438,17,7/14/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18439,3,147,98,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18439,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18440,3,125.99,83.99,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18440,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18441,3,337.5,225,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18441,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18442,3,199.76,133.17,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18442,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18443,3,315,210,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18443,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18444,3,66.86,44.57,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18444,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18445,3,330,220,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18445,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18446,3,152.4,101.6,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18446,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18447,3,352.5,235,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18447,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18448,3,186.93,124.62,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18448,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18449,3,179.7,119.8,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18449,16,7/17/2022,FVI-LWI-330,Sheela Stein,933-377-3572,Sheein123@email.com,USA,
18450,3,147,98,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18450,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18451,3,125.99,83.99,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18451,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18452,3,337.5,225,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18452,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18453,3,199.76,133.17,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18453,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18454,3,315,210,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18454,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18455,3,66.86,44.57,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18455,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18456,3,330,220,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18456,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18457,3,152.4,101.6,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18457,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18458,3,352.5,235,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18458,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18459,3,186.93,124.62,M56,Potato salad,Corfu Red Wine,Ice cream,Flatbread,Bean soup,Turkish,Order_M56_BID_18459,16,7/17/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18460,3,315,210,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18460,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18461,3,66.86,44.57,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18461,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18462,3,330,220,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18462,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18463,3,152.4,101.6,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18463,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18464,3,352.5,235,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18464,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18465,3,186.93,124.62,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18465,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18466,3,179.7,119.8,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18466,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18467,3,147,98,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18467,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18468,3,125.99,83.99,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18468,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18469,3,337.5,225,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18469,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18470,3,199.76,133.17,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18470,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18471,3,315,210,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18471,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18472,3,66.86,44.57,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18472,20,7/18/2022,RLI-BAQ-195,Sibley Rodder,857-968-7600,Sibder123@email.com,USA,
18473,3,330,220,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18473,20,7/18/2022,NPJ-BOU-264,Sid Oultram,645-371-6055,Sidram123@email.com,USA,
18474,3,152.4,101.6,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18474,20,7/18/2022,NPJ-BOU-264,Sid Oultram,645-371-6055,Sidram123@email.com,USA,
18475,3,352.5,235,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18475,20,7/18/2022,NPJ-BOU-264,Sid Oultram,645-371-6055,Sidram123@email.com,USA,
18476,3,186.93,124.62,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18476,20,7/18/2022,NPJ-BOU-264,Sid Oultram,645-371-6055,Sidram123@email.com,USA,
18477,3,179.7,119.8,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18477,20,7/18/2022,NPJ-BOU-264,Sid Oultram,645-371-6055,Sidram123@email.com,USA,
18478,3,147,98,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18478,20,7/18/2022,NPJ-BOU-264,Sid Oultram,645-371-6055,Sidram123@email.com,USA,
18479,3,125.99,83.99,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18479,20,7/18/2022,NPJ-BOU-264,Sid Oultram,645-371-6055,Sidram123@email.com,USA,
18480,3,337.5,225,M60,Potato salad,Corfu Red Wine,Ice cream,Tomato bread,Bean soup,Turkish,Order_M60_BID_18480,20,7/18/2022,NPJ-BOU-264,Sid Oultram,645-371-6055,Sidram123@email.com,USA,
18481,2,465,310,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18481,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18482,2,137.76,91.84,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18482,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18483,2,480,320,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18483,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18484,2,139.7,93.13,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18484,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18485,2,112.5,75,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18485,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18486,2,216.14,144.09,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18486,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18487,2,187.5,125,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18487,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18488,2,252.41,168.27,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18488,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18489,2,104.07,69.38,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18489,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18490,2,285,190,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18490,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18491,2,78.12,52.08,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18491,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18492,2,465,310,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18492,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18493,2,137.76,91.84,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18493,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18494,2,480,320,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18494,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18495,2,139.7,93.13,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18495,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18496,2,112.5,75,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18496,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18497,2,216.14,144.09,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18497,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18498,2,187.5,125,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18498,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18499,2,252.41,168.27,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18499,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18500,2,104.07,69.38,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18500,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18501,2,285,190,M3,Tapas,Athens White wine,Greek yoghurt,Hummus,Greek salad,Greek,Order_M3_BID_18501,9,7/21/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18502,1,199.76,133.17,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18502,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18503,1,315,210,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18503,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18504,1,66.86,44.57,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18504,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18505,1,330,220,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18505,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18506,1,152.4,101.6,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18506,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18507,1,352.5,235,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18507,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18508,1,186.93,124.62,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18508,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18509,1,179.7,119.8,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18509,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18510,1,147,98,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18510,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18511,1,125.99,83.99,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18511,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18512,1,337.5,225,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18512,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18513,1,199.76,133.17,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18513,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18514,1,315,210,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18514,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
18515,1,66.86,44.57,M27,Focaccia,Roma Red wine,Affogato,Hummus,Carbonara,Italian,Order_M27_BID_18515,2,7/22/2022,LDO-LCB-153,Silas Asson,781-213-3657,Silson123@email.com,USA,
